idx,smiles
61278,CC(COCC#C)C=O
97391,COC(=O)C1C(C)C1C
13866,CC1N(C)C11COC1
12024,CC1CC(C#N)C1C
51958,N=COCCNCC#N
21460,NC1=NOC(=N)N=C1
24419,C1CN2C=CN=C2CN1
96900,CNC(=O)C(=O)N1CC1
113350,OCC1CC2OC2C=C1
40037,N1CC1C12OC3C1CC23
23714,C#CCC1=CC=CC=C1
56329,CC(C#CC#N)C1CO1
26956,CC1=CNC(O)=NC1=N
85985,CC1NC1(C#N)C1CN1
9472,OCC1(O)CC1C#N
59679,CC1(CN1)C(O)C1CN1
49843,N=CN1CC2CC2C1=O
50202,O=CC1COCC11CC1
108287,CCC1(C)C(C)C1CO
75720,CC1C(O)C1CCC#C
3030,CN=COC1CC1
74484,CC1=CCOC(C1)C#N
124029,CC1=NNC(C)=C1C#C
91854,CC1CC=CC11COC1
4744,CCC1=NC(O)=CO1
92253,CC1CNC(=O)C2NC12
98780,CCC(C)(O)C1(C)CC1
77242,CC1C2N1C(C)C2(C)O
35353,N#CC1CN2CC2CO1
71402,CC12OC=NC1C1OC21
31177,NC1=C(O)N=C(CO)O1
86106,OC1CC1(O)C1CCC1
48583,O=CC12OCC1C2C#C
27109,OC1=NC(=N)C=CC=C1
101927,COC1(C)C2NC(=O)C12
35453,C#CC1CCCC2OC12
18875,C1C2CC3NC3CN12
79452,CN1C2CC(C)(C=O)C12
17762,C1COCOC=NC1
113592,CCC1OC=NC11CC1
112893,CC1N2CC(CO)C12C
15951,CCC12CC=CC1N2
56218,CC(C#N)C1CNC1=O
16585,N=C1OC(=O)C2OC12
124532,CCC#CC1=NOC=N1
100135,CC(CO)C1CCC1C
64008,CC1(CO1)C#CCC#N
74079,CC1=CC=CC=CCC1
43780,O=C1CC2N1CC21CC1
93513,CC1OCC1CNC=O
73274,CC1=CC(=O)OCCN1
87341,CC1CN1C(C=O)C=O
40300,C1CC1C1OC2CCC12
78952,OC1C2C=C3COC3C12
5546,COC1=C(N)NC=N1
60798,NC(NC=O)=NCC#C
90,O=C1CCN1
128143,NC1=C2N=CNC2=NO1
53183,CC#CCCC(O)C=O
69201,OC12CC1N=CNC2=N
74078,CC1=CC=CC=CC=C1
128550,NC1=NNC2=NN=NN12
101788,CCC1(C)C(O)C1C=O
118900,CCCC1NC(=O)C1C
6408,CC(=O)CC1(C)CO1
59655,CC(C)(C)C(O)C1CN1
57515,CC(C)C(C=O)C1CO1
47892,O=CC1(CC(=O)N1)C=O
64973,OC1(COC1)C(=O)C#N
116042,CCOC(=NC)C#CC
128233,NC1=CN(C=O)N=C1N
5562,CNC1=CC=CN1C
91411,CC1OC2CCC2=C1C
52058,CC#CC(=O)C1CC1O
55662,CC(C#C)C(=O)NC=N
76209,CC1C(NC1C#N)C#C
41692,C1COCC=CCOC1
47972,O=CC1(CN=CN1)C=O
97112,CNC(=O)N(C)C=NC
70174,OC12CC3C(C1)C3C2=O
52317,CC#CC1(O)CN(C)C1
97131,CNC(=O)N(C)CC#N
8131,OC1CC(CC#N)C1
88538,CC1CC2(OC12)C(N)=O
131687,CC1(CCC1)C(F)(F)F
123256,CC(O)CC1=NNN=N1
9817,CCC1(O)C(O)C1O
123604,CC1=C2COCC2=NN1
33432,C#CC12CC1C1CC2C1
49152,N=CN1C2CC2NC1=O
106639,OCC12CC3C4C(C14)N23
43362,O=C1CC2(CC2)C1C#C
86788,CC1NC11CC2CN2C1
25385,CC#CC1=COC(N)=N1
92109,CC1COC(=O)C(C)=C1
130326,NC1=CNC(F)=NC1=O
42042,O=C(OCC1CO1)C#N
95402,CC1OCCCCC1O
74988,CN1C(=O)CCC=C1C
31594,CCC1=CN=CC(=O)O1
50256,N=C1CNCCN1C=O
43992,O=C1CC2C3CC1CC23
96805,OCC#CCNCC=O
81728,OC1C2CN3C2C=CC13
42558,O=C1C2NC2CC1C#C
115560,CCOC(=O)C#CC=O
44947,O=C1CC2OCC12C#N
49921,O=CN1CC2CCCC12
115996,OCCC(=N)OCC#C
74912,OC1C(=N)NC=C1C=O
58170,CN(C)C1=NCC(=O)N1
89318,CC1(O)C2CC(O)C12O
104549,CCC12C3C4OC1C4N23
23830,C1CC1OC1=CN=CN1
25482,CC(=O)C1=CN=C(C)N1
105198,OCC12NC(C=C1)C2=O
22885,ON=C1CC2OC12C#N
59973,OC(C=O)C1(O)COC1
90192,OC1CC2NC(=O)CC12
81711,CC1C2CC3C(N23)C1=O
536,OCCOC=N
45135,O=C1CC2COCCN12
50201,O=CC1CCOC11CC1
56032,NC(C#N)C1C2CN1C2
51381,O=CNC1CCNC1=O
45570,O=C1NCC(=CN1)C#N
53654,CC(=O)C1(C)NC1C=O
106409,CC1C2C3CC1(CO)C23
31462,CCC1=CC=C(O1)C#N
12997,CC(C#N)N1CCC1
65896,CC12C3C4CN(C14)C23C
32652,CCNC1=COC(C)=N1
50241,O=CC1OCCC2NC12
128221,NC1=CC2=C(NN=C2)O1
21843,CC(CC(C)=NO)C#C
116079,COCC(C#C)C(N)=O
21104,COCC1=NNC=N1
126884,COC1=C(C)ON=C1O
20023,C1CC2C3C4C3C2C14
84212,CC1OC(=N)C2(C)NC12
18182,C1C2OCOC=NC12
11321,O=C(OC1CC1)C#N
25022,N=C1N=COC(C=O)=N1
88429,CC1OC2(C)CCC=C12
65088,CC1(COC1C#C)C#C
23772,N#CCOC1=NC=CO1
47423,O=C1CCCOCC1=O
76130,OC1C(OC11CC1)C#C
34139,C#CC1=CC=CCCC1
92258,CC1COC(=N)C2NC12
55050,NC(=O)CC1=NCCO1
89155,CC1CC23CN1C2CO3
44086,N=C1CC2C3NC3C2O1
17377,CC12CC1(C)C1NC21
120144,OCCCC(=O)C1CN1
124175,CC1=NOC(CC=O)=C1
66885,OC12C=CC3OC1CC23
9778,CC1C(C)C1(C)C#N
69537,CC12CN1CC2CC=O
12889,CC#CC1CCC1=O
52401,CC#CC1(CN1)C(C)O
23539,FC1=NOC(=O)C=C1
72879,CC1=C(C)C2(CO2)CC1
23473,CC1=NC=C(F)N=N1
117958,OCCC12CC(=O)C1N2
112066,OCC1NC11CC2OC12
70307,CC12CC3C(CC13C)O2
65193,CC1(CCC2CN12)C=O
99954,CC1(C)OC1C(O)CO
31214,COC1=CN(C)C(=N)O1
35951,N#CCC1OC1CC#N
16218,CC1COC2CC1C2
35892,N#CCC1CC(C1)C#N
98494,COC(C#CC)C1CN1
124131,CC1=NOC(=N)C(O)=C1
124148,CC1=NOC(=O)C(=O)N1
96559,CCC#CC1CC(=O)C1
112770,COC1CC2(CC2)C1=O
75682,CC1C(CC(C)=O)N1C
72962,CC1=C(CC(=O)N1)C#C
127552,N=C1NC2=C(N1)N=NO2
30313,CC(CO)N1C=CC=C1
9221,OCCOC(=O)CO
83517,CC1C=CC2C1C2(C)O
116046,CCOC(=NC)C(N)=O
80148,CC1N2CC1(CC2)C#N
105703,CCC12CC1C(C2)C#N
120408,CCOCC(O)C1CC1
97917,CC1CC1OC(=O)CO
47205,O=C1CCN=COCO1
112365,CC1(CO1)C1CC1CO
63078,CC1(O)CC=CC(=O)C1
113695,OCC1CC=CCC=C1
98749,CCC(C)(O)C(C)C#N
39442,C1NC11C2OC3CC2C13
69449,CC12CN1CC2(N)C#N
4177,FC1=CN=CN=C1
69420,CC12CN1CC1COC21
3679,CC1=NOC(N)=N1
66895,CC12N=COC11CC2C1
48336,O=CC12CC1CC21CO1
131419,CN=C1C=C(F)ON=N1
74654,CC1C(=O)C(C)C1(C)C
69542,CC12NC1CC2NC=O
49593,O=CC1OC1C#CC#N
28152,NC1=CC=C(O)C(O)=C1
96300,OCC#CC#CCC#N
24532,O=C1C=COC=CC1=O
13698,CC(O)C1COCO1
77336,CC1C2C3OCC3(C)N12
115161,CCN=C1NCC(=O)N1
102844,CC1(O)CCC1(C)CO
110226,COC1C2OC3CC3C12
68588,CC12OC1(C)C1(O)CC21
81333,CC1C2OC2CC1C#N
130130,OCCN=C1OC=NO1
126952,COC1=CC(=N)ON=C1
97517,COC(=O)N1CC1C#C
25796,CC(O)C1=C(O)C=CN1
122389,C1COC2=C(NN=C2)N1
100383,CCC(C)OC(C)CO
127357,N1C=C2C=NC=C2N=N1
130344,FC1=NC(=O)C(F)=CO1
15131,CC#CC1CN1C=O
40950,C1OC23COC2CC=C13
25274,O=CNCC1=NC=CO1
9739,CC1(CNC=O)CO1
42508,O=C1C2CCC2C2CN12
46274,O=C1OCC2C3OC2C13
112239,OCC1OC1C(=O)C=O
13591,CN(C)C1CC1C#N
109467,CC1OC2C(CO)C12O
86657,CC1CC11CC(O)C=C1
74751,OC1C(=O)C2NC2C1=O
39384,C1OC11C2CCCC1O2
127128,COC1=NON=CC1=N
60828,OC(CC=O)C(=O)C#C
94762,CC1CCCC1(C)C#N
95244,CC1NCCOC1C#N
81956,CC1C2OC3CC=C1C23
3748,CN=C1OC=NO1
17698,O=C1C2CNC1CN2
63263,CC1(C)OCC11CCO1
87637,CC1OC1C1CC1C#N
101866,COC1(C)C2C3OC1C23
12040,CC1CN(C=O)C1=O
95508,CN=C(C)OC1CC1C
63270,CC1(O)COC11COC1
120500,CCCCC(C=O)C#N
73749,CC1=CC2CC(C2)C1=O
23876,C1C2C=CC3=C2N1C=N3
28904,CC1=COC(=C1)N1CC1
109800,OCC1C2CC1C2C#N
81145,OC1C2NC2C1OC=N
24472,N=C1N=CN=C2CCN12
76254,CC1(C)C(O)C1CC=O
84895,CC1CC(C)(C)OC1=N
56591,CC(C)(C)C1CC(=O)C1
92239,CC1COC(=O)N1C=N
73692,CC1=CC2C3OC2C13C
58514,CC(O)C1CC(O)C1C
9265,CC(CO)OCCO
113771,COC1CCC(=O)C=C1
60851,CC(CC=O)C(O)C#C
92614,CC1OCC(C)(O1)C#N
127355,N1C=C2C=CN=C2N=N1
9274,CCCCC(O)CC
18570,OC12C3C1N1CC2C31
67309,CC12CN(C1)C1COC21
36932,C1C2C1C1CC3C(C1)C23
85099,CC1CC(C)C(=O)C1C
18241,OC1CC2C1N2C=O
55686,OC(C#N)C(=O)OC=N
36855,C1OC2C1C1C3NC3C21
15617,COCC(=O)C1CO1
11547,CC1CC2(CN12)C=O
57584,CC(O)C1(O)C(C)C1C
50800,O=CNC1=NC2CC2C1
117790,CCCC1(CCO1)C#C
101761,CCC1(N)C(O)C1C#N
118835,COCC1C2COCC12
97580,CCC(=O)C1CN=CO1
9911,CC#CC(CO)CO
112029,CCN1CC11CC(O)C1
42896,O=C1C=CC2CC=CN12
129285,O=CCOC1=NNN=N1
36789,C1C2C3C(N12)C31CCC1
24468,O=C1C=CN2CCC2=C1
3303,C1C=CCC2OC12
129520,OC1=CN(CC=O)N=C1
111292,COC1CN(C)C(=O)O1
71854,CC12CNC1=NCCO2
71272,OC12CC3CC=C(C1)C23
3251,O=C1CC2OCC12
32244,CCN1C=CN=CC1=O
29924,OC1CNC2=C1N=CO2
47822,N=CN(CC1CC1)C=O
19206,C1CC11C=CC2CC12
65487,CC12C3C1C1(C)N2C31C
108984,CCC1C2C1C1OCC21
69656,CC1(C)OCC2CC12O
55329,NC(=O)OCC#CC=O
22734,CC(=NO)C1CCC=C1
39358,C1OC11C2NC1C21CO1
51824,O=CNCC1COC1=O
94181,OC1COC2CCC1C2
99837,COC(C)C12CCC1N2
73422,CC1=CC(COC1)C=O
130620,NC1=NC=C(F)OC1=O
101608,COC(COC=N)C#C
114287,CCC1CCC1C1CC1
67840,CC12CC(C)(C)C1(C)N2
41201,C1OC2C3C4N3C2C4=C1
121300,CCCOCC(=O)OC
53770,NC(=O)C1(CC1)C1CN1
86778,CC1OC11CC2CC1C2
42150,O=C1C2C3CC1C1C3N21
10168,CNC(C=O)C(N)=O
10533,CN(C)C1(CC1)C#N
104247,CC1OCC1(CO)C#C
30708,CC1=C(CO)C(C)=CN1
8311,CC1CC2(C)CC1O2
123290,CC1(CC1)C1=NOC=N1
61176,CC(CNC=O)N1CC1
95159,CC1=CC(O)CCOC1
112799,CCC1CC2(CN2)C=C1
98228,NCC(C#N)C#CC#C
40742,C1OC23CN(CC=C2)C13
51628,O=CNCC12CN(C1)C2
70629,CC12OC3C1NC2C3=O
47865,O=CC1(C#N)C2CCC12
42573,O=C1C2NC2CC2OC12
87643,CN1CC1C1CC1C#N
128582,NC1=NOC(=C1)N1CC1
19966,C1C2C3OC=NC1C23
93336,OC1CCC11COCO1
22029,CC1=CCCC(C1)=NO
13728,O=C1COC11COC1
34930,N#CC1CN2C3CC1C23
84011,CN1CC(=O)N(C)C1=N
104713,CCC12C3N1CC2C3=O
124042,CC1=NNC(CO)=C1C
70425,CC12OC3C1C1OC1C23
112817,CCC1CC2(CC2O)C1
88892,OC1CC2(CCO2)C1=O
5039,CC1=CNC(O)=C1N
424,OC1CNC1=O
78627,CC1C2N1C1CC1C2=O
77334,CC1C2C1C1(O)CCC21
7083,CCCC(C)NC=O
75650,CC1C(N1C)C1(C)CN1
49933,O=CC1CC=C(C1)C=O
16279,OC12C3CN(C13)C2=N
50775,O=CNC12CCC1CC2
64247,CC1(CC1)C1CC1C=O
40840,C1CC23OC4CC12OC34
18464,O=C1CCCC2NC12
33768,C#CC12CC3CC1C2C3
3802,N=C1C=NNC=N1
94680,CC1CCC(O)COC1
118670,CCOC1C2CC1(O)C2
60031,CC(C=O)C1C(O)C1O
93624,OC1CCC2(OC12)C#N
12879,O=CCC1COC1=O
34532,N#CC1C2C3CC2N1C3
28886,OC1=CNC(=N)OC1=O
40365,C1CC1C1CCCC=C1
79974,CC1N2CC1(C)C2C=O
97219,COC(=O)C1(C)CC1C
78602,CN1C2C3OC3(C)C12C
71294,CC12CCN3CC1(O)C23
65947,CC12C3C=CC(N13)C2=O
4672,CC1=NC=C(N1)C=O
57380,CC(O)C(O)C(O)C#N
7840,CC1CC(C)C(=O)N1
110200,OCC1C2CN3CC1C23
92292,CC1=CC(=O)NCC1O
90399,CC1CC2OC11COC21
88161,CN1CC2(C)C3OC2C13
78587,CC1C2C3CC3(C)C12C
68656,CC12CC1C1(CO1)CO2
83728,CC1N=COC(=O)C1C
48060,O=CC12C3CC1C1C3N21
56629,CC(C)(C)C1CC2CC12
51350,O=CCC1COC=NC1
119241,COCC1NC1C(C)C
24552,N=C1OC(=O)N=CC=N1
208,OC1=CNC=C1
122668,CC(=N)NC1=NON=N1
47182,O=C1COCC=CC1=O
130999,FC1=CC=CN=C1C=O
41842,O=C(C#N)C1CC=CC1
75753,CC1C(C)C2(C)CC12C
129214,O=CCC1=CN=NC=N1
3622,C1CC2=NC=NN12
41964,O=C(NC1CC1)C1CN1
16351,C1C2CCOC1C=C2
128769,O1C=CC2=CC=CC2=N1
73307,CC1(C)N=C(N)NC1=O
68235,CC12CN1C(=O)C21CN1
4749,CNC1=CC(O)=CN1
56080,CC(C#N)C1CC(C)C1
58864,CC(O)C1CCC2OC12
17814,OCC1NC2COC12
79570,CC1OC2C(O)C2C=C1
44827,O=C1CC2CC3CCC123
54253,NC(=O)C1C=CC2NC12
68984,CC12OC1C1CC2C=C1
130534,NC1=CC(F)=CC(N)=C1
21343,NC1=CC(=N)NN=N1
111941,CCC1CC1(CO)C=O
56042,CC(C#N)C1C2CCC12
62910,CC1(C)CN2CC(C2)O1
45824,O=C1OCC11CC2OC12
21903,CC(CCCCO)=NO
36796,C1OCC11C2C3NC3C12
125734,CN1C=CC2=C1N=NO2
96485,CCC#CC1(CC1)OC
48075,O=CC12C3CC1C(=O)N23
125968,CN1N=CC(=N1)C(N)=O
28064,CC1=CC=C(N)C(C)=C1
33104,N#CC1(CNC1)C1CO1
102239,CC1(CO)CC(=O)C=C1
96707,NC(CC#CCO)C#N
21892,CC(CCOC=N)=NO
108854,OCC1C2C(=O)CC12O
73449,CC1=CC2(O)CC1(O)C2
13755,C#CCC12CCC1O2
115534,CCCC#CCOC=N
29313,CN1C(C)=CC(C)=C1O
24712,N=C1OC=C(O1)C1CN1
24022,C1N=CNC2=CNC=C12
95239,CC1COCCC1C#C
88392,CN1CC2(C)OCC12C
19295,O=CC1C2CN=CN12
99414,CCC(O)C(C)(O)CC
16050,OC1CCCC11CN1
106100,CCC12CC1CC21CC1
101690,COC1(C#C)C2CC1C2
84271,CC1CC(=O)C2CC1O2
103146,CNC1(C=O)C2COC12
82273,CC1CCC2C(O)C2C1
16904,CCC1=CC2CC1O2
108865,OCC1C2C(O)C1C2=O
118538,CCOC1C(C)CC1C
76872,CC1C(O)C2C(C#C)N12
26853,CC1=C2N=COC2=CO1
113636,COC1CC=CC1CO
21120,N#CCC1=CNN=N1
104121,CCC1(CCC1)C(N)=O
63965,CC1(OC1(C)C#N)C#N
33696,N#CC12OC3C1C=CC23
123633,CC1=C2ON=NC2=NN1
61970,CC1(O)C2OC1C2C#C
13041,CCC(O)C1COC1
99536,CC(OC=O)C(O)CO
70008,CC12OC3(C=O)C1OC23
95099,CC1CCCN=COC1
26965,CC1=NC(=N)C(C)=CO1
109427,OCC1C2CC(C#C)C12
52917,CC#CC1CCC11CN1
21077,COC1=NNC=C1N
86405,CN1CC11C2CC1C2=O
58979,CC(C)CC#CC1CN1
42613,O=C1C2C3C4CN1C2C34
81524,CC1N2CC3(CC3)C12C
118899,CCCC1CC(=O)N1C
30304,CCN(C)C1=COC=N1
33157,N#CC12C3C4C(CC14)N23
47587,O=CC#CCCCC#C
99403,CCC(C)(O)C(C)CO
47306,N=C1OCOCC1C#N
33064,N#CC1(CC2CC2)CN1
96857,CCC(=O)C(=O)C(C)=O
92971,OC1COC(OC1)C=O
16906,OCC1=CC2CC1O2
60819,CC(NC=O)C(=O)C#C
76512,CC12NC(C)(C1O)C2O
71435,OC12CC=CC1OC2=N
85094,CN1CC(O)C(=O)C1=N
71011,OC12CN3CC(OC1)C23
6231,CC(=O)CC(O)C#N
56348,OC(C#CC=O)C1CN1
84412,CC1NC(=O)CC11CC1
10929,O=CC1CC(N1)C#N
100298,CNC(=O)CC(C)OC
96309,NC(=N)C(=O)C#CCO
30829,CCC1=C(OC)C=CN1
67014,CC12CC(=O)C1CCC2
116438,OCCC(O)C#CCO
5781,CC(C)(C)C(=O)C#N
69719,OC12CC1COC2C#N
1491,CCNC(=O)C=O
47394,O=C1CN=COCCO1
94723,OC1CCOC(C1)C#C
108539,CCC1C(C)CC1(C)O
33380,N#CC12CCC1(N2)C#N
6558,NC(=O)C#CCC=O
87587,CC1CC(O1)C1CN1C
102965,CCC1(O)CCC2OC12
39,CCCC
128256,NC1=CN2N=NOC2=N1
16274,CC12C3CC(C13)C2=O
42084,O=C1C2(CC2)NC11CC1
17442,CN(C1CC1)C(N)=O
95817,CN=C1OC2CC3C2C13
90314,CC1CC2CC(C2)C1=O
790,CC(CCO)=NO
93902,CC1CCC2NC(=O)C12
42408,O=C1C2CC1C2CC#N
20546,CC1=NOC(C)=C1N
48907,O=CC1C(C#C)N1C=O
117527,COCC1(O)CCCC1
58354,CC(O)C1C2NC1C2O
61148,OC(COC1CC1)C=O
116353,CC(CO)(CCO)C=O
65461,CC12C(OC1=N)C2C#C
29980,OC1CCC2=COC=C12
59320,CC(C)CN1CC1C#C
107976,OCC1=CCOC=NC1
119558,COCC1COC(=N)C1
13816,O=CC1NC11COC1
46163,O=C1OCC2=C1COC2
129086,O=C1ON=NN1C1CC1
34042,N#CC1=C2CN3C(C1)C23
40367,C1CC1C1COCC=C1
36195,C#CCCC1C2CC1C2
90594,OC1CC2OC1C2C=O
9147,OCC(O)CNC=O
44393,O=C1CN2CC1C(=O)C2
103023,CCC1(O)CCOC1=N
102171,CCC1(C)C=CC2NC12
120642,COCCC1(C)CC1O
19665,CC1C2CC3CC3C12
123137,CC(CO)C1=CON=N1
40828,C1OC23CC4OC(C12)C34
51190,O=COC1CC2OC2C1
80702,CC1C2CCOCC1O2
115073,COC1CCOCCO1
42010,O=C(OCC#N)C1CO1
9000,CCC#CC(C)CO
25641,NC(=O)CC1=CC=CN1
13201,CCCC1=NCCO1
62882,CC1(C)OC2C3NC3C12
13029,OCC(=O)C1CCC1
103461,CCC1(CC)CNC1=O
116750,CC(O)CC(C)CCO
18555,C1CC23OCC2NC13
3913,OC1=NNC(=O)O1
27993,CC1=CN=C(N)C(=O)O1
95049,CC1COCC=C1C#C
26428,CC1=C(N)N=C(O1)C#N
39186,C1CC(O1)C12CC(C1)C2
126159,CN1N=NC(NC=O)=N1
65258,CC1(CC=CCO1)C#C
76388,CC12CC3C1C3(O)C2O
40577,C1OC23C1OC1C2CC31
26368,CC1=C(C)C(C=O)=CO1
21653,OC1=NN(C=O)N=C1
70893,CC12OC3C=CC1(O)C23
124186,CC1=NOC(N)=CC1=O
14182,CC1(C)C2C3CC1C23
109079,OCC1C2C3C2C2C3N12
72679,CC12COCC1N2C=O
108108,CCN1C(=O)CNC1=O
66303,CC12C3CC1C1(CC1)C23
35880,N#CCN1C=NC2CC12
75847,OC1C(O)C2=CCOC12
28520,CC1=C(N)N=CN=C1N
118952,COCC1CC(C)(C)O1
7677,CC1CCOC(C)=N1
57318,CC(C)C(O)C#CC#N
7226,CCNC(=O)C(N)=O
115551,CCOC(=O)C#CC#N
14483,COC=NCCC#C
97681,CCC(=O)C1CCCO1
32007,CCC1=COC(O)=C1N
31514,CNC1=CN=C(N1)C=O
4943,NC1=NC=CN=C1N
69301,OC12CC1CC(=C2)C#N
56661,CC(C)(O)C1OCC=C1
71440,OC12CC=CC1CC=C2
81958,OC1C2CC3CN=C1N23
23229,ON=C1C2OC2C1C#C
9457,CC1(CO)NC1C#N
128982,O=C1NCC2=C1ON=N2
84194,CN1CC(=O)C1CC=O
116968,CCOC(CO)C(N)=O
62616,CC1(O)CC11CN=CO1
93949,CC1CCC2NC12C#N
77228,CN1C2C1C(C)(C)C2=O
131369,CC1=NOC(F)=CC1=O
111964,CCC1(CO)OC1CO
80540,OC1C2NC1C2(O)C=O
66788,OC12C=CC(C=C1)C2=O
78158,CC1CN2C3C2C1C3O
36534,C(CC1CCC1)C1CO1
39566,C1CC11OC2OC1C=C2
125947,CN1N=C(OC1=O)C=O
30656,CNC1=C(O)NC(O)=C1
119095,COCC1CC1(N)C#N
15183,CCCC1NC1C#N
129832,OC1CNC2=CON=C12
6668,CC(O)C#CCCO
56579,CC(C)(O)C1=NCCO1
25018,N=C1C=C(NC=N1)C=O
102654,CCC1(O)CC2OC12C
89394,CC1CC2C(C3CC3)C12
75203,CC1C(C)(C)C1(C)C#C
55465,CC(=O)CCCN1CC1
72017,CC12CCC1C2(C)C#C
65965,CC12C3C=CC1C=CC23
131265,CNC1=CC=CC=C1F
69609,CC12CC1COC(=O)C2
3380,CN1C2CC(O)C12
42589,O=C1C2CC3N2C13C#N
35827,C#CCN1C2C3CC3C12
96783,CCC#CCOC=NC
24983,O=CC#CC1=COC=N1
58025,CC(O)C12CC1CC2C
51402,N=COC1CCCCO1
13706,CC(O)C1C(C)N1C
47539,O=CC#CC1CC(=O)N1
11996,OC1C(OC1=N)C#C
129099,O=CC#CC1=NNN=C1
75773,CC1C(O)C2(C)CCC12
21785,CC(CC(C)(C)C)=NO
42495,O=C1C2CC(O2)C2CN12
92075,CC1CNC(=N)C(=O)N1
23524,FC1=NC=NNC1=O
120262,COCCC(C#C)C#C
67130,CC12CC(C)(C1)N=CO2
106531,OCC12CN3C1C2C3=O
51791,O=CCCC1CC=CC1
29990,OC1CCN2C=CC=C12
98704,COC(C)(C)C#CC=O
51164,O=CCC1OC2CC1C2
36014,N#CCC1OCC11CC1
19156,COC12CC1C1NC21
63629,CC1(C=O)C2CCC1O2
2975,COC(=O)N1CC1
62295,CC1(C)C=CCC2OC12
61262,NC(COCC#C)C#N
35991,C#CCN1CC2OCC12
32774,OCCCC1=CN=CO1
10456,CC1CC1(CO)C#C
84254,CC1NC(=O)C2CC12O
82067,OC1C2NC=NC12C=O
31464,CCC1=CN=C(N1)C#N
2053,O=C1CNCCO1
82975,OC1C2OCCC=CC12
78661,CC1C2C3CC3C12C#N
124176,CC1=NOC(CC=O)=N1
84233,CC1CC2(CO2)C(=N)O1
19747,O=C1NCC1C1CC1
26375,NC1=C(N)C(C=O)=CO1
97694,COC(=O)C1CCCO1
50178,O=CC1CC(=O)OCO1
83433,OC1C=CC2(O)COC12
90136,OC1CC2OC(=N)C12O
25109,O=CC1=COC(=O)C=N1
110086,COC1C2CC2NC1=O
27337,CC1=CC(N)=C(O1)C#N
100076,CCC(O)C1CC2OC12
116165,COCC(O)(C#C)C#C
127600,N=C1NN=NC(=C1)C#C
103311,CCC1(CO)C(C)N1C
96770,CC(C)OCC#CCO
127401,N1N=NC2=NC=CC2=N1
33820,N#CC12CN3CCC1C23
121503,OCCCCC1CC1O
107185,OCC12CCC3CC1N23
62756,CC1(O)CC1OCC=O
76483,CC1C2(C)OC(C)C12C
46652,O=C1NCC2COCC12
21164,N1C=NC2=NON=C12
69718,OC12CC1COC2C#C
82807,OC1C2CC=CCOC12
91218,OC1CC2NCC(=O)C12
72148,CC12COC1C=CCC2
50133,O=CC1COC2COC12
4199,CC(N)C(F)(F)F
68655,CC12CC1C1(CO1)CC2
103317,COC1(CO)C(C)C1O
90183,CC1OC2CC(=O)NC12
90782,CC1CC2OC2C(=O)O1
44562,N=C1CN2CC2C(=O)N1
88131,NC12CC(O)C1OC2=N
109606,COC1C2OC1(C)C=C2
13553,CC(=O)C1NC1C#C
47371,O=C1OCCCC2NC12
37250,O1C2C3C4C1C2N=CN34
110967,CCC1CC(=O)NC1=O
41225,C1CC2C3C=CC(C1)C23
113619,COC1CC=CC1C=O
125040,CCCN1N=CN=C1C
119434,COCC1CC2CC12O
103791,OCC1(CC1C#C)C#C
9897,NCC(CC#N)C#N
4555,OC1=CN=C(O)C=C1
104028,CCC1(CC1O)NC=O
15726,N#CC12CNC1CN2
110385,OCC1C2OCC12CO
66924,CC12C=CCC1OC2=N
90547,CC1(O)C2CC(O)C1O2
18401,CC1C2C=CC(O)C12
116368,COCC(O)(CO)C=O
63298,CC1(C)CCC1CC=O
1218,NC(=O)CNC=O
7378,OCCC1(O)CCC1
97371,COC(=O)C1=NCCO1
114856,CCC1CCCC1CO
33574,N#CC12OC1CCC=C2
105641,CCC12NC1C(C)C2O
21820,CC1CC(C)(C)C1=NO
39126,C1C=CC2N=COCC12
6934,N=CNC(=O)NC=N
65130,OC1(CNC1C#C)C=O
66609,OC12C3NC3C1CC2=O
66283,CC12C3OC1C(C)(C)C23
50508,O=CCC(CC=O)C#N
81185,CC12NC1C1CC1C2O
16314,OC12CC=C3CC1C23
2995,C#CC#CC1CC1
104340,CCC1(NCC=C1)C#N
19185,CC1C2CC2C11CC1
41272,C1CC2C3CC=CC2C13
124586,CCC(O)C1=CN=NO1
120311,CCC(C)(C)CCCO
71355,CC12CC=C3C4C(C13)N24
62885,CC1(O)CC2C3CC3C12
108821,OCC1C2(O)CC1(O)C2
7341,CC#CC1(O)COC1
7877,CC12CNC1C(=N)O2
120287,CCCOC(C)(C)C#N
66983,CC12NC(=O)C1C2C#N
25394,CC#CCC1=CN=CO1
90313,OC1CC2OC(C1)C=C2
83156,CC1C=C(C=O)C2OC12
37595,C1CC2=CC3NC3C2O1
7122,CC#CC(O)C(C)C
99348,CCC(C)C(C#N)C#N
51147,O=CCC1CC2(CC2)O1
51643,O=CCNC12CC1OC2
127597,N=C1NN=CN=C1C=O
67841,CC12CC(C)(C)C1(C)O2
77295,CN1C2C3C(O)C3(O)C12
74780,NC1=CC(=O)C(O)C1=O
84887,CC1(C)CC(N)C(=O)O1
40014,C1CC1C12CC3C(O1)C23
1663,CC(C)C(C)CO
5077,CN1C=CC(N)=C1C
47622,O=CC(=O)C12CCC1N2
1992,OCC12CC(C1)O2
16509,CN1CC2CC1C2=O
112845,CCC1OC23CC(C2)C13
6870,CC1=CCCC1(C)C
